,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
22161,Gary Jennings ,4.21,       Aztec ,Historical,Fiction,14950,795,754,1980,10581
22162,David Eddings ,4.08,       Polgara the Sorceress ,Fantasy,Fiction,25598,327,754,1997,618
22163,Jack L. Chalker ,4.18,       The Four Lords of the Diamond ,Science Fiction,Fiction,251,10,755,1983,3412
22164,Alastair Reynolds ,4.02,       Absolution Gap ,Science Fiction,Fiction,15528,506,756,2003,6376
22165,Grace Ravel ,4.35,       Unwrapping Love ,Romance,Holiday,62,20,757,2014,1116
22168,Carl Sandburg ,4.27,       Abraham Lincoln: The Prairie Years and the War Years ,Biography,History,4471,178,762,1954,6227
22169,Carl Sandburg ,4.27,       Abraham Lincoln: The Prairie Years and the War Years ,Biography,History,4473,178,762,1954,14435
22170,عبد الوهاب المسيري ,4.34,       رحلتي الفكرية: في البذور والجذور والثمر ,Biography,Philosophy,3362,514,762,2000,938
22171,عبد الوهاب المسيري ,4.34,       رحلتي الفكرية: في البذور والجذور والثمر ,Biography,Philosophy,3362,514,762,2000,58
22172,عبد الوهاب المسيري ,4.34,       رحلتي الفكرية: في البذور والجذور والثمر ,Biography,Philosophy,3364,514,762,2000,61
22173,عبد الوهاب المسيري ,4.34,       رحلتي الفكرية: في البذور والجذور والثمر ,Biography,Philosophy,3367,515,762,2000,66
22174,Kim Stanley Robinson ,3.73,       The Years of Rice and Salt ,Fiction,Science Fiction,9813,1065,763,2002,2633
22175,Julie Orringer ,4.19,       The Invisible Bridge ,Historical,Fiction,44403,4645,764,2010,791
22176,Poul Anderson ,3.73,       Time Patrol ,Science Fiction,Science Fiction,1545,75,765,1955,840
22177,H.W. Brands ,4.1,       The First American: The Life and Times of Benjamin Franklin ,Biography,History,16399,290,765,2000,4647
22178,Robert Thier ,4.51,       Storm and Silence ,Romance,Historical,16690,1521,765,2016,876
22179,Robert Thier ,4.51,       Storm and Silence ,Romance,Historical,16690,1521,765,2016,4133
22180,Robert Thier ,4.51,       Storm and Silence ,Romance,Historical,16694,1522,765,2016,1422
22181,MacKinlay Kantor ,4.11,       Andersonville ,Historical,Fiction,6917,303,766,1955,2581
22182,Justin Cronin ,4.04,       The Passage ,Horror,Fiction,162834,17892,766,2010,4865
22183,Justin Cronin ,4.04,       The Passage ,Horror,Fiction,162871,17894,766,2010,1501
22184,Justin Cronin ,4.04,       The Passage ,Horror,Fiction,162871,17894,766,2010,3511
22185,C.S. Lewis ,4.25,       The Chronicles of Narnia ,Fantasy,Classics,444746,9506,767,1956,1690
22186,Edna St. Vincent Millay ,4.24,       Collected Poems ,Poetry,Classics,7821,124,768,1956,629
22187,Taylor Branch ,4.34,       Pillar of Fire: America in the King Years 1963-65 ,History,Nonfiction,2337,128,768,1998,3419
22188,Madhur Jaffrey ,4.09,       Madhur Jaffrey's World Vegetarian: More Than 650 Meatless Recipes from Around the World ,Food and Drink,Food and Drink,3654,93,768,1998,3217
22189,Martin  Gilbert ,4.04,       Israel: A History ,History,Nonfiction,577,46,768,1998,675
22190,Luther Blissett ,4.15,       Q ,Historical,Fiction,5537,415,768,1999,2181
22191,Mick Foley ,4.33,       Have a Nice Day!: A Tale of Blood and Sweatsocks ,Nonfiction,Biography,6745,324,768,1999,1999
22192,Ann Somerville ,3.89,       Kei's Gift ,Fantasy,Romance,1113,103,771,2007,2852
22193,Donna Tartt ,3.89,       The Goldfinch ,Fiction,Contemporary,555283,49442,771,2013,3992
22194,Donna Tartt ,3.89,       The Goldfinch ,Fiction,Contemporary,555283,49442,771,2013,539
22195,Edmund Morris ,4.17,       Theodore Rex ,Biography,History,36081,967,772,2001,2801
22196,Christian Cameron ,4.23,       God of War ,Historical,Fiction,682,63,773,2012,800
22197,Aleksey Nikolayevich Tolstoy ,4.16,       Peter the First ,Classics,Literature,1947,25,776,1944,1222
22198,Irving Stone ,4.07,       The Agony and the Ecstasy ,Historical,Fiction,71848,1756,776,1958,1681
22199,Irving Stone ,4.07,       The Agony and the Ecstasy ,Historical,Fiction,71856,1756,776,1958,3012
22200,Irving Stone ,4.07,       The Agony and the Ecstasy ,Historical,Fiction,71856,1756,776,1958,2934
22201,Irving Stone ,4.07,       The Agony and the Ecstasy ,Historical,Fiction,71868,1757,776,1958,2022
22202,Thomas Pynchon ,4.03,       Gravity's Rainbow ,Fiction,Classics,31302,2768,776,1973,2898
22203,Thomas Pynchon ,4.03,       Gravity's Rainbow ,Fiction,Classics,31306,2768,776,1973,3044
22204,Thomas Pynchon ,4.03,       Gravity's Rainbow ,Fiction,Classics,31306,2768,776,1973,1762
22206,Douglas R. Hofstadter ,4.3,"       Gödel, Escher, Bach: An Eternal Golden Braid ",Science,Nonfiction,37283,1586,777,1979,4908
22207,Douglas R. Hofstadter ,4.3,"       Gödel, Escher, Bach: An Eternal Golden Braid ",Science,Nonfiction,37289,1587,777,1979,348
22208,Douglas R. Hofstadter ,4.3,"       Gödel, Escher, Bach: An Eternal Golden Braid ",Science,Nonfiction,37298,1588,777,1979,4180
22209,Edmund Morris ,4.24,       The Rise of Theodore Roosevelt ,Biography,History,33771,1518,780,1979,576
22210,Tad Williams ,3.91,       City of Golden Shadow ,Fantasy,Science Fiction,22690,782,780,1996,1765
22211,Tad Williams ,3.91,       City of Golden Shadow ,Fantasy,Science Fiction,22690,782,780,1996,4367
22212,James Joyce ,3.74,       Ulysses ,Classics,Fiction,97168,5740,783,1922,21610
22213,William Wordsworth ,4.03,       The Major Works ,Poetry,Classics,6711,46,784,1904,7511
22214,T.E. Lawrence ,4.01,       Seven Pillars of Wisdom: A Triumph ,History,Nonfiction,6037,559,784,1922,676
22215,T.E. Lawrence ,4.01,       Seven Pillars of Wisdom: A Triumph ,History,Nonfiction,6035,559,784,1922,3356
22216,Kristen Britain ,3.79,       Mirror Sight ,Fantasy,Fiction,6158,665,784,2014,1475
22217,Kristen Britain ,4.28,       Firebrand ,Fantasy,Fantasy,3035,353,784,2017,1977
22218,Percy Bysshe Shelley ,4.09,       Shelley's Poetry and Prose ,Poetry,Classics,4291,30,786,1977,1929
22219,Charles Palliser ,4.07,       The Quincunx ,Historical,Fiction,5607,532,787,1989,4229
22220,Charles Palliser ,4.07,       The Quincunx ,Historical,Fiction,5609,533,787,1989,5299
22221,Stephen King ,3.9,       Needful Things ,Horror,Fiction,179719,3081,790,1991,600
22222,Greg Iles ,4.14,       Natchez Burning ,Fiction,Mystery,28786,3585,791,2014,5126
22223,Rick Atkinson ,4.34,"       The Day of Battle: The War in Sicily and Italy, 1943-1944 ",History,Nonfiction,10424,538,793,2007,5184
22224,Kathy Tyers ,4.41,       Firebird Trilogy ,Science Fiction,Christian,442,36,795,1987,1350
22229,Avery Kloss ,4.13,"       Caveman: The Omnibus Edition: Books 1-3, A Time Travel Romance ",Science Fiction,See top shelves…,47,10,797,2015,1541
22236,Marge Piercy ,4.26,       Gone to Soldiers ,Historical,Fiction,3917,312,800,1987,4365
22237,Marge Piercy ,4.26,       Gone to Soldiers ,Historical,Fiction,3921,314,800,1987,110099
22238,Thomas Pakenham ,4.13,       The Scramble for Africa: The White Man's Conquest of the Dark Continent from 1876 to 1912 ,History,Cultural,1787,112,800,1991,1878
22239,Storm Constantine ,3.94,       Wraeththu ,Fantasy,Science Fiction,2450,160,800,1993,10686
22240,Storm Constantine ,3.94,       Wraeththu ,Fantasy,Science Fiction,2450,160,800,1993,4669
22241,Marina Maddix ,3.68,       Shifter Romance Boxed Set ,Fantasy,Romance,367,38,800,2013,693
22242,Pepper Winters ,4.53,       Monsters in the Dark ,Dark,Erotica,1611,150,800,2014,196
22243,Peter Ackroyd ,3.96,       London: The Biography ,History,Nonfiction,4545,332,801,2000,2085
22245,M.M. Kaye ,4.2,       Shadow of the Moon ,Historical,Fiction,3506,258,803,1957,14438
22246,Robert Shea ,4.01,       The Illuminatus! Trilogy ,Fiction,Science Fiction,13763,767,805,1975,4891
22247,Robert Shea ,4.01,       The Illuminatus! Trilogy ,Fiction,Science Fiction,13767,767,805,1975,17821
22248,David  Simpson ,3.73,       Post-Human Series Books 1-4 ,Science Fiction,Fiction,3835,186,805,2014,962
22249,Y.B. Mangunwijaya ,4.18,       Rara Mendut: Sebuah Trilogi ,Novels,Asian Literature,680,41,806,2008,191
22250,Anne Golon ,4.19,       Angelique ,Historical,Romance,2353,145,810,1956,834
22251,Paullina Simons ,4.32,       The Bronze Horseman ,Historical,Romance,55833,6845,810,2001,11198
22252,Gloria Tesch ,1.85,       Maradonia and the Seven Bridges ,Fantasy,Young Adult,102,50,810,2008,1348
22253,John Jakes ,4.2,       North and South ,Historical,Fiction,52826,773,812,1982,1561
22254,John Jakes ,4.2,       North and South ,Historical,Fiction,52829,773,812,1982,4121
22255,Anthony Grey ,4.25,       Saigon: An Epic Novel of Vietnam ,Historical,Fiction,1319,128,812,1982,1688
22256,Cathy Cash Spellman ,4.29,       Paint the Wind ,Romance,Romance,543,56,814,1989,2315
22257,Robert Jordan ,4.19,       The Eye of the World ,Fantasy,Fiction,318812,9570,814,1990,781
22258,Robert Jordan ,4.19,       The Eye of the World ,Fantasy,Fiction,318859,9574,814,1990,866
22259,Robert Jordan ,4.19,       The Eye of the World ,Fantasy,Fiction,319016,9584,814,1990,467
22260,Drew  Hayes ,4.36,       Super Powereds: Year 1 ,Fantasy,Comics,5163,356,814,2013,2672
22261,Douglas Adams ,4.38,       The Ultimate Hitchhiker's Guide to the Galaxy ,Science Fiction,Fiction,255070,4753,815,1996,2374
22262,James  Jones ,4.09,       From Here to Eternity ,Fiction,Classics,14986,404,816,1951,1499
22263,Taylor Caldwell ,4.12,       Captains and the Kings ,Historical,Fiction,16961,260,816,1972,1044
22264,John Reader ,4.15,       Africa: A Biography of the Continent ,History,Cultural,1472,130,816,1997,3271
22265,Peter Baker ,4.06,       Days of Fire: Bush and Cheney in the White House ,History,Politics,2739,279,816,2013,427
22266,Ron Chernow ,4.23,       Alexander Hamilton ,History,Biography,84707,6128,818,2004,920
22267,James  Jones ,4.09,       From Here to Eternity ,Fiction,Classics,14988,405,821,1951,1160
22268,Edgar Allan Poe ,4.37,       The Complete Stories and Poems ,Classics,Poetry,171221,1178,821,1966,3178
22269,Edgar Allan Poe ,4.37,       The Complete Stories and Poems ,Classics,Poetry,171240,1178,821,1966,4141
22270,Diana Gabaldon ,4.52,       Written in My Own Heart's Blood ,Historical,Romance,77407,6239,825,2014,698
22271,R.R. Haywood ,4.29,       The Undead: The First Seven Days ,Horror,Horror,1069,94,826,2012,865
22272,Barbara Taylor Bradford ,4.17,       A Woman of Substance ,Fiction,Romance,35575,670,830,1979,1278
22273,Janny Wurts ,3.75,       The Curse of the Mistwraith ,Fantasy,Fantasy,4878,230,830,1993,2370
22274,Douglas Southall Freeman ,4.42,       Lee's Lieutenants: A Study In Command ,History,Military History,358,9,832,1942,1750
22275,Osamu Tezuka ,4.06,       Ode to Kirihito ,Sequential Art,Sequential Art,1631,127,832,1971,2948
22276,Leon Uris ,4.24,       Trinity ,Historical,Fiction,18435,936,832,1976,2970
22277,Celeste De Blasis ,4.31,       The Proud Breed ,Historical,Romance,905,97,832,1978,1283
22278,Maeve Binchy ,3.9,       Light a Penny Candle ,Fiction,Womens Fiction,15910,672,832,1982,2232
22279,Lawrence Schiller ,3.69,"       Perfect Murder, Perfect Town: The Uncensored Story of the JonBenet Murder and the Grand Jury's Search for the Truth ",Crime,Nonfiction,2897,125,832,1999,8741
22280,Michael B. Oren ,3.98,"       Power, Faith, and Fantasy: America in the Middle East 1776 to the Present ",History,Nonfiction,1627,248,832,2007,294
22281,Michel Faber ,3.88,       The Crimson Petal and the White ,Historical,Fiction,33433,2935,835,2002,3388
22282,Michel Faber ,3.88,       The Crimson Petal and the White ,Historical,Fiction,33435,2935,835,2002,5103
22283,Michel Faber ,3.88,       The Crimson Petal and the White ,Historical,Fiction,33438,2936,835,2002,13174
22284,Terry Goodkind ,4.14,       Wizard's First Rule ,Fantasy,Fiction,208214,6012,836,1994,258
22285,Terry Goodkind ,4.14,       Wizard's First Rule ,Fantasy,Fiction,208214,6012,836,1994,453
22286,Terry Goodkind ,4.14,       Wizard's First Rule ,Fantasy,Fiction,208254,6017,836,1994,5806
22287,Steven Erikson ,4.12,       Fall of Light ,Fantasy,Fantasy,1996,152,837,2016,1266
22288,Steven Erikson ,4.12,       Fall of Light ,Fantasy,Fantasy,1997,152,837,2016,619
22289,H.P. Lovecraft ,4.34,       Tales ,Horror,Fiction,2499,198,838,2005,1395
22290,Brent Weeks ,4.47,       The Broken Eye ,Fantasy,Fantasy,38459,1685,846,2014,300
22293,Mark Twain ,4.28,       The Complete Short Stories of Mark Twain ,Classics,Short Stories,5867,175,848,1957,638
22294,George R.R. Martin ,4.45,       A Game of Thrones ,Fantasy,Fiction,1696987,49750,848,1996,3440
22295,George R.R. Martin ,4.45,       A Game of Thrones ,Fantasy,Fiction,1696987,49750,848,1996,328
22296,Ann-Marie MacDonald ,4.09,       The Way the Crow Flies ,Fiction,Historical,11819,1096,848,2003,200
22297,Eleanor Catton ,3.71,       The Luminaries ,Fiction,Historical,55085,7265,848,2013,1505
22298,Eleanor Catton ,3.71,       The Luminaries ,Fiction,Historical,55112,7268,848,2013,3292
22299,Christopher Paolini ,4.1,       Inheritance ,Fantasy,Young Adult,183942,9425,849,2011,649
22300,Diana Gabaldon ,4.22,       Outlander ,Historical,Romance,688076,40918,850,1991,6158
22301,Diana Gabaldon ,4.22,       Outlander ,Historical,Romance,688294,40932,850,1991,1560
22302,Neal Gabler ,4.13,       Walt Disney: The Triumph of the American Imagination ,Biography,Nonfiction,6711,541,851,2006,2092
22303,Scott Bury ,3.47,       The Bones of the Earth ,Fantasy,Historical,96,27,858,2011,896
22304,Victoria Danann ,4.44,       Black Swan 1-3: My Familiar Stranger / The Witch's Dream / A Summoner's Tale ,Romance,Fantasy,489,58,861,2013,12092
22306,Shemer Kuznits ,4.4,       Life Reset ,Fantasy,Audiobook,2741,234,862,2017,2102
22308,Vasily Grossman ,4.43,       Life and Fate ,Fiction,Cultural,6316,712,864,1980,3649
22309,Julee Rosso ,3.99,       The New Basics Cookbook ,Food and Drink,Food and Drink,7949,79,864,1988,3463
22310,Edwin B. Coddington ,4.27,       The Gettysburg Campaign: A Study in Command ,Military History,History,1432,46,866,1968,5410
22311,James M. McPherson ,4.34,       Battle Cry of Freedom ,History,Nonfiction,23522,1057,867,1988,10693
22312,James M. McPherson ,4.34,       Battle Cry of Freedom ,History,Nonfiction,23523,1057,867,1988,1410
22313,Christa Wick ,3.81,       Wild Rides: Alpha Bad Boy Biker Romance Box Set ,Anthologies,Romance,278,15,868,2014,807
22315,Diana Gabaldon ,4.39,       Voyager ,Historical,Romance,219754,9753,870,1993,968
22316,J.K. Rowling ,4.48,       Harry Potter and the Order of the Phoenix ,Fantasy,Young Adult,2087093,34321,870,2003,690
22317,John Galsworthy ,4.16,       The Forsyte Saga ,Classics,Fiction,17155,777,872,1921,1368
22318,John Galsworthy ,4.16,       The Forsyte Saga ,Classics,Fiction,17158,777,872,1921,3969
22319,John Galsworthy ,4.16,       The Forsyte Saga ,Classics,Fiction,17158,777,872,1921,3158
22320,Sara Donati ,4.11,       Into the Wilderness ,Historical,Romance,31708,2026,876,1998,9385
22321,Sara Donati ,4.11,       Into the Wilderness ,Historical,Romance,31713,2028,876,1998,1539
22322,Sara Donati ,4.11,       Into the Wilderness ,Historical,Romance,31714,2028,876,1998,724
22323,Rick Atkinson ,4.44,"       The Guns at Last Light: The War in Western Europe, 1944-1945 ",History,Nonfiction,6127,625,877,2013,1658
22324,John Galsworthy ,4.16,       The Forsyte Saga ,Classics,Fiction,17166,777,878,1921,2621
22325,H.P. Lovecraft ,4.3,       Necronomicon: The Best Weird Tales ,Horror,Fantasy,10714,439,878,1930,1201
22326,A.C. Bhaktivedanta Swami Prabhupāda ,4.23,       Bhagavad-gita As It Is ,Religion,Philosophy,3010,247,878,1970,1813
22331,Robin Hobb ,4.14,       Ship of Magic ,Fantasy,Fiction,51024,2075,880,1998,3366
22332,Robin Hobb ,4.15,       Ship of Magic ,Fantasy,Fiction,51049,2084,880,1998,9037
22333,Neal Stephenson ,3.99,       Seveneves ,Science Fiction,Fiction,74314,8831,880,2015,445
22334,Frank Schätzing ,4.04,       The Swarm ,Science Fiction,Thriller,13281,837,881,2004,3588
22337,Lawrence Durrell ,4.17,       The Alexandria Quartet ,Fiction,Classics,10481,393,884,1960,17552
22338,Lawrence Durrell ,4.17,       The Alexandria Quartet ,Fiction,Classics,10483,393,884,1960,9560
22339,Marion Zimmer Bradley ,4.12,       The Mists of Avalon ,Fantasy,Fiction,174694,6129,884,1982,11625
22340,Marion Zimmer Bradley ,4.12,       The Mists of Avalon ,Fantasy,Fiction,174704,6129,884,1982,2671
22341,Marion Zimmer Bradley ,4.12,       The Mists of Avalon ,Fantasy,Fiction,174704,6129,884,1982,5955
22342,Marion Zimmer Bradley ,4.12,       The Mists of Avalon ,Fantasy,Fiction,174712,6129,884,1982,12099
22343,Daniel Yergin ,4.41,"       The Prize: The Epic Quest for Oil, Money, and Power ",History,Nonfiction,7286,633,885,1991,272
22345,Richard Rhodes ,4.34,       The Making of the Atomic Bomb ,History,Science,14982,801,886,1986,2010
22346,Richard Rhodes ,4.34,       The Making of the Atomic Bomb ,History,Science,14982,801,886,1986,1447
22347,Richard Rhodes ,4.34,       The Making of the Atomic Bomb ,History,Science,14985,801,886,1986,1492
22348,Lynn Red ,4.01,"       The Alpha's Mate: 8 Sexy, Powerful Shifters and Their Fated Mates ",Paranormal,Romance,215,20,890,2014,6196
22349,Dan Simmons ,3.94,       Olympos ,Science Fiction,Fiction,14188,544,891,2005,118
22350,C. Vann Woodward ,4.02,       Mary Chesnut's Civil War ,History,Military History,812,37,892,1981,8402
22351,Rick Perlstein ,4.14,       Nixonland: The Rise of a President and the Fracturing of America ,History,Politics,6866,682,895,2008,1828
22352,Henri Troyat ,4.28,       Tolstoy ,Biography,Nonfiction,561,36,896,1965,5898
22353,Herman Wouk ,4.37,       The Winds of War ,Historical,Fiction,47490,1338,896,1971,18869
22354,Aleksandr Solzhenitsyn ,3.92,14-Aug,Fiction,Historical,2048,135,896,1971,3213
22355,James Beard ,4.2,       James Beard's American Cookery ,Food and Drink,Food and Drink,1611,38,896,1972,4253
22356,Harold McGee ,4.47,       On Food and Cooking: The Science and Lore of the Kitchen ,Food and Drink,Food and Drink,12153,452,896,1984,1368
22357,Neil Sheehan ,4.22,       A Bright Shining Lie: John Paul Vann and America in Vietnam ,History,Nonfiction,9751,327,896,1988,621
22358,Alexandra Ripley ,3.44,       Scarlett ,Historical,Fiction,44431,2286,896,1991,1346
22359,Alexandra Ripley ,3.44,       Scarlett ,Historical,Fiction,44431,2286,896,1991,959
22360,Alexandra Ripley ,3.44,       Scarlett ,Historical,Fiction,44431,2286,896,1991,1849
22361,Wally Lamb ,4.18,       I Know This Much Is True ,Fiction,Contemporary,274437,8243,897,1998,2803
22362,Brian Staveley ,4.08,       The Last Mortal Bond ,Fantasy,Fantasy,12058,860,897,2016,587
22363,Brian Staveley ,4.08,       The Last Mortal Bond ,Fantasy,Fantasy,12061,860,897,2016,2695
22364,Roberto Bolaño ,4.2,2666,Fiction,Literature,25073,3069,898,2004,2886
22369,Mika Waltari ,4.1,       سینوهه ,Historical,Fiction,15312,732,904,1945,18585
22370,Ron Chernow ,4.07,       Washington: A Life ,Biography,History,41360,1840,904,2010,1026
22371,Ron Chernow ,4.07,       Washington: A Life ,Biography,History,41391,1842,904,2010,1070
22372,Thomas Paine ,4.25,"       Collected Writings: Common Sense / The Crisis / Rights of Man / The Age of Reason / Pamphlets, Articles, and Letters ",History,Politics,1604,42,906,1925,988
22375,Robert K. Massie ,4.23,       Peter the Great: His Life and World ,History,Biography,10899,650,909,1980,1220
22376,Kathryn Le Veque ,4.37,       The Wolfe ,Romance,Historical,1423,171,909,2013,3262
22377,Kathryn Le Veque ,4.37,       The Wolfe ,Romance,Historical,1423,171,909,2013,2988
22378,Garth Risk Hallberg ,3.41,       City on Fire ,Fiction,Historical,12249,2122,911,2015,3480
22384,Edward Rutherfurd ,4.08,       Sarum: The Novel of England ,Historical,Fiction,37722,1380,912,1987,4336
22385,Edward Rutherfurd ,4.08,       Sarum: The Novel of England ,Historical,Fiction,37723,1380,912,1987,1724
22386,Ian Kershaw ,4.36,       Hitler: 1889-1936 Hubris ,History,Biography,3482,152,912,1998,919
22387,Doris Kearns Goodwin ,4.28,       Team of Rivals: The Political Genius of Abraham Lincoln ,History,Nonfiction,128303,6431,916,2005,261
22388,Doris Kearns Goodwin ,4.28,       Team of Rivals: The Political Genius of Abraham Lincoln ,History,Nonfiction,128380,6433,916,2005,473
22389,Vikram Chandra ,3.93,       Sacred Games ,Fiction,Cultural,6676,840,916,2006,1055
22390,Vikram Chandra ,3.93,       Sacred Games ,Fiction,Cultural,6676,840,916,2006,1358
22391,Vikram Chandra ,3.93,       Sacred Games ,Fiction,Cultural,6677,840,916,2006,1299
22392,Jilly Cooper ,3.97,       Riders ,Womens Fiction,Fiction,7040,325,919,1985,873
22393,Haruki Murakami ,3.91,       1Q84 ,Fiction,Fantasy,164796,15512,925,2009,6357
22394,Richard J. Evans ,4.32,       The Third Reich at War ,History,Nonfiction,3880,189,926,2009,2101
22395,Neal Stephenson ,3.92,       Quicksilver ,Fiction,Historical,33146,1932,927,2003,789
22396,Neal Stephenson ,3.92,       Quicksilver ,Fiction,Historical,33146,1932,927,2003,430
22397,Mary  Stewart ,4.38,       Mary Stewart's Merlin Trilogy ,Fantasy,Fiction,4244,190,928,1978,6029
22398,Melanie Rawn ,4.06,       The Ruins of Ambrai ,Fantasy,Fiction,8586,173,928,1994,267
22399,Chancery Stone ,3.72,       Hope House ,Romance,Romance,85,27,928,1998,3713
22400,Rachel Renée Russell ,4.52,       The Dork Diaries Collection ,Realistic Fiction,See top shelves…,7248,200,928,2011,600
22401,Michael J. Sullivan ,4.47,       Heir of Novron ,Fantasy,Fantasy,34569,1856,932,2012,873
22405,Gregory David Roberts ,4.27,       Shantaram ,Fiction,Cultural,133278,11600,936,2004,1639
22406,Neal Stephenson ,4.19,       Anathem ,Science Fiction,Fiction,55160,4516,937,2008,1660
22407,Margaret George ,4.25,"       The Autobiography of Henry VIII: With Notes by His Fool, Will Somers ",Historical,Fiction,24212,871,939,1986,1709
22408,Stephanie Rowe ,4.37,       Romancing the Paranormal: All New Tales ,Fantasy,Romance,498,171,941,2015,1089
22410,Rand Miller ,4.31,       The Myst Reader: Three Books in One Volume ,Fantasy,Fiction,1117,56,944,1995,2230
22411,Larry McMurtry ,4.48,       Lonesome Dove ,Fiction,Historical,130066,6196,945,1985,409
22412,Larry McMurtry ,4.48,       Lonesome Dove ,Fiction,Historical,130085,6199,945,1985,976
22413,Larry McMurtry ,4.48,       Lonesome Dove ,Fiction,Historical,130096,6199,945,1985,912
22414,Larry McMurtry ,4.48,       Lonesome Dove ,Fiction,Historical,130131,6200,945,1985,11358
22415,Anna Akhmatova ,4.44,       The Complete Poems of Anna Akhmatova ,Poetry,Cultural,6532,70,948,1965,6674
22416,Anna Akhmatova ,4.44,       The Complete Poems of Anna Akhmatova ,Poetry,Cultural,6539,70,948,1965,7198
22417,Peter F. Hamilton ,4.07,       Great North Road ,Science Fiction,Fiction,12673,1104,948,2012,2565
22418,Robert R. McCammon ,4.28,       Swan Song ,Horror,Fiction,48928,2900,956,1987,921
22419,Robert R. McCammon ,4.28,       Swan Song ,Horror,Fiction,48936,2902,956,1987,3871
22420,M.M. Kaye ,4.21,       The Far Pavilions ,Historical,Fiction,37435,1183,958,1978,3491
22421,M.M. Kaye ,4.21,       The Far Pavilions ,Historical,Fiction,37436,1183,958,1978,9712
22422,M.M. Kaye ,4.21,       The Far Pavilions ,Historical,Fiction,37436,1183,958,1978,1984
22423,Joseph Frank ,4.54,       Dostoevsky: A Writer in His Time ,Biography,Nonfiction,602,53,959,2002,299
22424,Mark Bittman ,4.0,       How to Cook Everything: Simple Recipes for Great Food ,Food and Drink,Food and Drink,68309,699,960,1998,1826
22429,Bill Clinton ,3.72,       My Life ,Biography,Nonfiction,40554,1116,969,2004,1648
22430,Bill Clinton ,3.72,       My Life ,Biography,Nonfiction,40557,1116,969,2004,1773
22431,Bill Clinton ,3.72,       My Life ,Biography,Nonfiction,40568,1116,969,2004,4504
22432,Eiji Yoshikawa ,4.45,       Musashi ,Fiction,Historical,12683,836,970,1935,674
22434,Kathleen Winsor ,3.99,       Forever Amber ,Historical,Fiction,15597,1013,972,1944,1529
22435,Kathleen Winsor ,3.99,       Forever Amber ,Historical,Fiction,15598,1013,972,1944,1772
22436,Kathleen Winsor ,3.99,       Forever Amber ,Historical,Fiction,15598,1013,972,1944,2215
22437,Kathleen Winsor ,3.99,       Forever Amber ,Historical,Fiction,15598,1013,972,1944,755
22438,Kathleen Winsor ,3.99,       Forever Amber ,Historical,Fiction,15601,1015,972,1944,1160
22439,John Irving ,4.12,       The Cider House Rules ,Fiction,Historical,145206,3433,973,1985,5680
22440,Ken Follett ,4.3,       The Pillars of the Earth ,Historical,Fiction,564581,28541,973,1989,10418
22441,Ken Follett ,4.3,       The Pillars of the Earth ,Historical,Fiction,564696,28540,973,1989,4379
22442,Ken Follett ,4.3,       The Pillars of the Earth ,Historical,Fiction,564732,28541,973,1989,3001
22443,Ken Follett ,4.3,       The Pillars of the Earth ,Historical,Fiction,564929,28550,973,1989,2855
22444,John  Toland ,4.22,"       The Rising Sun: The Decline & Fall of the Japanese Empire, 1936-45 ",History,Nonfiction,3569,187,976,1970,4609
22445,Terry Goodkind ,4.11,       Stone of Tears ,Fantasy,Fiction,95980,1662,979,1995,22134
22446,Diana Gabaldon ,4.44,       A Breath of Snow and Ashes ,Historical,Romance,118609,4640,980,2005,684
22447,Ken Follett ,4.28,       Fall of Giants ,Historical,Fiction,224220,12892,985,2010,752
22453,William Manchester ,4.43,       The Last Lion: Winston Spencer Churchill: Visions of Glory 1874-1932 ,Biography,History,9524,510,992,1983,2182
22454,Peter Watson ,4.22,"       The German Genius: Europe's Third Renaissance, the Second Scientific Revolution, and the Twentieth Century ",History,Nonfiction,912,99,992,2010,1299
22455,Patrick Rothfuss ,4.58,       The Wise Man's Fear ,Fantasy,Fiction,344655,18422,994,2011,793
22457,Susanna Clarke ,3.82,       Jonathan Strange & Mr Norrell ,Fantasy,Fiction,172360,12612,1006,2004,1761
22458,Susanna Clarke ,3.82,       Jonathan Strange & Mr Norrell ,Fantasy,Fiction,172371,12614,1006,2004,2016
22459,Susanna Clarke ,3.82,       Jonathan Strange & Mr Norrell ,Fantasy,Fiction,172371,12614,1006,2004,3234
22460,Susanna Clarke ,3.82,       Jonathan Strange & Mr Norrell ,Fantasy,Fiction,172371,12614,1006,2004,3860
22461,Susanna Clarke ,3.82,       Jonathan Strange & Mr Norrell ,Fantasy,Fiction,172371,12614,1006,2004,2236
22462,Susanna Clarke ,3.82,       Jonathan Strange & Mr Norrell ,Fantasy,Fiction,172442,12619,1006,2004,7685
22463,Brandon Sanderson ,4.65,       The Way of Kings ,Fantasy,Fiction,220003,14539,1007,2010,941
22464,David G. Hartwell ,4.25,       The Dark Descent ,Horror,Short Stories,1983,64,1011,1987,8217
22465,Robert Jordan ,4.12,       Lord of Chaos ,Fantasy,Fiction,109510,2152,1011,1994,32189
22466,Jacqueline Carey ,4.04,       Kushiel's Dart ,Fantasy,Romance,63071,3729,1015,2001,1345
22467,Jacqueline Carey ,4.04,       Kushiel's Dart ,Fantasy,Romance,63077,3729,1015,2001,799
22468,Jacqueline Carey ,4.04,       Kushiel's Dart ,Fantasy,Romance,63077,3729,1015,2001,691
